lnwage,educ
6.2525339,19
6.1094608,18
6.338016,16
6.5942292,18
5.8034539,16
7.0439782,19
6.5401688,20
5.3773241,15
5.9524941,14
5.6648951,12
6.0878668,15
5.8723888,12
6.0922232,17
5.6310048,12
6.5942292,19
5.610106,16
6.7852621,16
6.3239799,12
6.4224038,16
5.9524941,12
5.6648951,11
6.5995932,12
5.7206268,14
6.047781,12
5.9394121,16
5.747983,14
5.790019,12
5.4484768,11
5.7601752,13
6.3578758,15
5.5506458,18
6.7802501,16
5.814991,11
5.5179248,7
5.9524941,10
5.8745532,12
6.3578758,18
5.9524941,10
6.3578758,9
5.9922142,8
6.3578758,16
5.9524941,12
5.82583,12
6.047781,12
5.8471608,12
6.5401688,18
6.2525339,18
6.2525339,17
6.3971381,11
5.7225862,14
6.512002,15
5.8863821,12
6.1755872,16
6.3906598,18
6.1755872,13
5.9524941,14
6.0211658,20
6.3578758,20
6.621738,18
6.7408152,18
6.7632852,14
5.6648951,12
6.2888951,16
5.325387,12
6.3578758,18
6.3481641,16
6.6505032,12
6.3006091,12
6.4935498,18
6.8884349,16
6.182363,16
6.4224038,18
6.6943002,19
6.2948432,20
6.2888951,12
6.649756,16
6.7632852,18
6.2147999,12
6.3906598,10
6.3578758,16
6.1347742,16
6.3578758,14
5.8040342,12
6.9078512,16
4.4127979,17
6.919323,17
6.8686352,18
6.512002,16
5.8799419,14
6.512002,20
6.2338452,20
5.6648951,12
6.2024188,18
6.1467819,18
6.3578758,19
6.2491951,15
6.2888951,16
6.567565,17
6.512002,19
6.512002,12
6.5942292,17
7.020483,13
5.4418349,14
5.0365782,12
6.5512228,16
6.7471581,18
6.192112,12
5.2595968,10
5.641293,12
5.9012141,12
5.2595968,12
6.3595409,18
5.4418349,10
5.7601752,14
5.9524941,13
5.8471608,12
5.4418349,12
6.0012722,12
5.2625909,8
5.8471608,11
6.2147999,12
3.8959861,12
4.9312868,12
5.5640049,12
5.9424462,12
6.2224622,12
6.024797,14
6.2888951,12
6.0012722,13
6.2888951,12
5.6365738,12
6.06847,12
5.308363,12
5.2988729,12
6.8686352,16
5.729413,15
6.047781,12
5.6648951,12
2.453985,20
5.6648951,12
5.9449668,12
5.9424462,12
5.9524941,14
5.9524941,17
6.1147881,12
5.97718,10
6.0372739,12
6.2908378,19
6.1243048,12
5.3548608,14
6.047781,12
5.6976738,12
5.1542921,16
5.0496092,8
5.5732541,12
6.3578758,16
5.849442,13
5.9524941,17
6.228549,15
5.734695,8
5.9628172,9
6.1095252,20
5.5959258,12
5.3449411,13
6.2126908,12
5.0116758,12
5.0365782,10
5.9012141,12
6.5512228,16
3.7472391,12
5.9220419,16
5.8132691,12
6.3906598,12
5.6150212,12
6.2525339,12
6.2338452,12
7.0509391,12
6.08393,14
6.0804172,12
6.1755872,12
5.650423,12
6.0989609,18
6.4050698,18
5.6310048,18
6.5401688,20
5.2595968,11
6.2814879,20
5.4672928,12
6.2888951,16
5.729413,12
5.8471608,12
5.8471608,12
6.2247491,13
5.7287879,16
4.8293128,11
5.6377611,9
5.2557578,12
6.6500049,17
5.7405958,12
5.5295048,12
5.8582082,12
6.0126281,11
1.550014,0
6.0922232,19
6.2888951,17
6.1753469,9
6.512002,20
6.4531708,14
5.9148021,12
6.154192,12
6.4531708,12
6.097075,12
6.1755872,12
5.6554089,16
6.567565,12
5.6233921,10
5.9979339,12
6.2051401,19
6.4320431,17
5.8664141,14
6.3349519,11
6.0631142,12
6.1755872,12
4.720283,12
6.39709,11
5.8869052,12
6.0464172,12
5.605166,10
6.2525339,18
5.704103,12
6.1755872,12
6.418334,16
5.9271822,16
4.6251612,20
6.3971381,14
5.8624129,11
6.0107489,12
5.7923679,13
6.2525339,12
5.732532,13
6.0878668,20
5.729413,13
6.3483481,16
5.8938198,12
5.6310048,10
6.0012722,11
6.2147999,12
6.131444,12
5.4826398,20
6.2525339,16
6.4180198,16
5.8471608,12
5.5674691,9
5.966403,16
6.0870018,12
6.580986,12
6.032537,20
1.920874,12
6.047781,12
6.1137252,18
5.8471608,14
6.806766,16
6.0012722,15
6.5566959,18
6.1755872,12
6.3239799,12
6.1755872,13
5.5218449,10
6.1755872,16
6.1755872,17
6.2016401,12
5.9524941,19
6.1914582,12
5.9524941,12
6.1347742,12
6.1347742,12
5.790019,13
5.5909152,16
5.4284172,13
4.5669489,12
5.2595968,12
6.0922232,12
6.0012722,18
6.0012722,12
6.047781,11
5.7692218,12
6.8686352,11
6.0922232,8
5.7492089,12
5.0971661,12
6.1683259,13
6.2439799,12
6.0012722,12
6.040493,8
5.7662148,9
6.2525339,14
5.729413,12
6.7466121,12
6.0922232,12
5.5959258,13
5.948257,13
6.3578758,12
5.8471608,12
4.7083168,8
2.2314889,17
5.4612532,8
6.2540212,12
5.5264478,6
5.991715,13
6.588953,12
5.9012141,8
6.4224038,19
6.435133,12
6.531992,12
6.1755872,12
6.159461,12
5.5218449,12
6.0922232,12
6.3578758,17
6.081893,10
6.0922232,17
6.3167129,12
5.8664141,12
4.6808081,3
6.2577271,11
7.0837269,18
6.401885,16
6.6847372,14
6.366642,12
5.9524941,11
6.0523152,12
5.6648951,7
6.1347742,8
5.6458879,10
6.0237498,8
5.9012141,12
6.0640178,13
5.1849122,11
6.0309262,12
6.3239799,11
5.4526048,13
7.2740002,20
5.7382388,16
6.2708788,17
7.2740002,16
6.0012722,12
5.9524941,12
5.9524941,10
5.6648951,12
4.3440552,16
6.3970962,12
5.9271822,14
6.7108278,16
6.1347742,12
5.790019,12
6.1418309,12
6.7632852,16
5.6648951,17
6.3578758,17
5.9570732,10
6.0012722,15
6.3176532,20
6.0012722,14
6.3578758,16
6.163517,16
6.1933188,12
6.6396189,12
5.9370871,12
6.024797,13
7.2740002,16
6.1116409,11
5.5218449,12
5.9012141,9
5.5959258,10
6.1755872,12
6.3239799,11
6.4224038,15
5.9785981,10
6.038651,12
6.2147999,13
6.5401688,18
6.6168628,19
6.9078512,12
6.047781,9
6.3578758,12
5.5595722,12
5.9524941,10
6.2147999,12
6.1347742,12
5.1542921,5
5.7354202,12
5.9012141,12
5.8471608,12
5.6648951,10
6.1347742,12
6.2525339,12
6.6599102,20
5.6648951,12
6.5512228,16
6.5401688,15
6.3239799,15
5.729413,8
6.2525339,12
5.0971661,12
5.8594198,12
5.8471608,16
5.97082,12
6.0691199,12
8.2072659,12
5.5500288,11
6.2342181,12
6.0012722,9
5.3548608,12
6.1347742,12
6.0294361,12
5.729413,14
6.0657959,16
6.1859322,16
6.2191811,12
5.0279841,11
6.1553888,12
5.790019,8
6.190165,12
5.8471608,13
5.807507,12
6.21277,12
6.6455159,16
6.0702491,17
6.1739941,12
5.2027469,11
5.075799,10
5.5471292,3
5.991715,12
5.7950048,12
6.1347742,19
6.2802882,13
6.1914582,16
5.7162051,9
5.6460581,12
6.2156081,8
5.9917421,11
5.790019,12
6.456737,20
6.2765279,18
6.1941972,10
6.0007958,12
6.6227622,16
6.6847682,12
6.048008,12
6.0012722,12
5.6648951,10
6.2708788,12
5.5959258,10
5.8471608,14
6.3444548,18
6.0280471,10
6.3239799,12
6.1484232,12
6.1347742,7
5.6240869,12
6.047781,9
6.4531708,12
5.3548608,7
5.5936489,12
5.768621,9
5.6648951,6
5.5959258,12
4.5669489,8
5.8471608,13
6.176127,16
5.8471608,9
6.183157,12
6.2801232,12
5.9882731,12
6.1177082,9
5.5800929,13
6.1819658,12
6.4425769,12
6.3578758,16
6.1137252,12
6.4224038,12
5.6648951,14
5.9524941,12
6.2726412,17
5.729413,12
5.308363,16
5.729413,12
6.0432258,16
6.0922232,19
5.704103,10
6.0922232,12
5.165976,9
5.5959258,12
5.729413,18
6.0400262,13
6.4531708,16
4.9831781,17
6.2888951,12
5.3008142,10
6.1608191,12
5.4418349,13
5.8471608,12
5.8943501,12
6.2573762,16
5.8471608,12
5.6648951,12
6.1073232,12
5.872118,12
6.6278629,12
6.512002,12
5.9897799,12
5.5295048,19
6.024332,12
6.1094699,13
5.9917049,12
5.9673791,10
5.5218449,6
5.729413,12
6.047781,8
5.6093049,11
5.9524941,12
5.8028731,12
6.0878668,12
5.729413,12
6.2746902,12
5.544651,12
5.4418349,3
6.3906598,18
5.8218498,15
6.1347742,16
5.6648951,14
6.2480798,12
6.13519,12
1.131402,0
5.6648951,12
6.0922232,12
6.437952,12
5.8745532,17
5.6199131,14
5.8382349,8
5.9215269,12
5.5959258,12
6.047781,14
5.9888878,12
5.9524941,12
6.279459,12
6.447093,12
6.0523829,7
5.9524941,12
5.5959258,10
5.991715,12
6.3410711,12
6.3578758,16
7.2740002,12
5.8292398,12
6.8686352,16
5.8691339,12
5.790019,14
6.1347742,12
6.0012722,12
6.3854861,19
6.1755872,12
6.038651,13
6.0012722,12
6.2525339,12
6.040493,10
5.9322958,12
6.0201359,17
6.1347742,11
5.9849529,16
5.1172452,17
6.3942022,16
6.1347742,8
6.1373062,9
5.8471608,12
5.851594,12
6.0317149,12
5.942987,17
6.512002,20
6.1755872,12
6.4224038,13
5.3923149,12
7.0509391,15
5.8527002,12
5.4418349,14
4.1212239,12
5.790019,12
6.155797,16
5.7002511,12
5.9524941,15
5.6648951,9
5.7193661,12
6.2888951,16
5.2187948,8
6.2781239,14
6.1553888,12
6.1147881,10
6.31493,19
6.1992989,13
5.9524941,12
5.775805,12
5.9524941,14
5.8471608,14
5.691555,13
6.6594219,12
6.5151401,14
6.1347742,14
6.5539608,16
5.4810562,12
7.2740002,20
6.678463,14
6.354537,18
5.9722919,14
6.1755872,12
6.1238842,16
5.9524941,8
5.4418349,12
5.7467561,10
4.6064191,8
6.048008,9
6.2540212,12
6.2592769,8
6.1430712,12
6.0922232,12
5.9012141,10
5.6419749,12
6.6702061,10
6.3919492,18
6.5942292,19
5.790019,12
5.97718,14
6.0535898,12
6.2888951,18
5.729413,12
3.2150221,10
5.4826398,11
5.7864838,12
6.096128,12
5.6648951,11
5.6976738,12
5.7281618,8
6.040484,12
6.047781,12
6.2484522,12
6.2708788,13
6.0012722,20
6.0922232,13
5.3940821,12
6.3906598,12
6.003593,8
5.878016,9
5.5218449,14
6.3239799,12
4.5647821,10
6.9280581,17
5.8471608,14
6.0391092,20
5.6781359,10
6.3578758,12
6.6202011,16
6.198225,17
6.306313,18
5.6648951,12
5.9609561,14
6.0012722,12
4.344471,9
7.0179019,17
6.2147999,16
6.0913529,14
6.1347742,16
6.3906598,16
6.1755872,12
3.796737,8
6.3970962,16
6.048008,12
3.5470719,8
6.0922232,16
6.2147999,12
3.6521561,12
5.7275372,12
6.0006719,12
5.6310048,9
5.760478,12
5.744297,12
7.2332468,12
5.6648951,12
6.4707031,20
5.5218768,10
5.0328231,15
5.076066,7
6.0012722,12
6.389369,12
5.8598542,12
4.8682742,12
5.2708611,11
5.8263969,12
5.3275728,10
7.2740002,8
5.8959379,17
5.8189979,15
5.211874,8
6.0922232,12
5.7047081,5
6.4598141,12
6.1347742,12
5.747983,16
6.4224038,12
6.1347742,12
6.621994,17
5.1542921,12
5.6648951,12
6.1347742,16
5.8582191,12
5.5239582,14
6.6455159,14
5.466517,11
5.729413,14
6.3426409,12
6.1347742,14
5.0559959,9
6.2654109,9
6.0340538,8
5.9449668,15
5.481039,12
6.2148581,12
5.790019,14
6.4531708,12
6.8686352,12
5.2187948,12
8.312933,16
6.3592081,16
6.2888951,12
5.5959258,10
6.466713,20
5.9184279,12
6.2540212,12
5.9524941,12
6.2888951,10
6.657937,14
5.4910021,16
5.342813,10
6.1381011,12
5.9907432,15
7.2740002,19
6.0502968,15
5.7508459,15
5.1318312,12
6.7632852,16
6.214416,14
5.8745532,20
6.1755872,12
6.827817,20
6.0922232,14
6.024797,12
5.7002511,11
5.2595968,11
3.8748,12
5.9921851,13
6.1347742,12
6.2525339,12
5.9524941,8
5.8767118,12
5.790019,11
5.7315192,13
5.5325532,12
6.3578758,12
5.1629992,9
5.4385142,12
5.851594,12
5.610106,12
6.240613,12
3.954843,7
6.4172988,16
5.8471608,13
6.1755872,16
5.5959258,18
6.154192,12
5.9524941,12
6.4947128,16
4.7499361,14
5.6648951,16
6.3578758,16
5.4418349,12
6.0922232,14
5.6648951,17
5.9439602,15
3.1429911,11
6.142252,12
4.8741689,11
5.723145,12
5.8471608,12
5.6936121,14
6.0922232,14
6.1115952,12
8.0362501,17
6.1347742,16
5.793541,18
5.4826398,12
5.4746108,13
4.717382,12
5.8922281,12
5.5218449,10
5.6843128,11
4.4162889,12
5.4061751,10
5.4418349,12
4.673996,10
6.0468721,12
5.3374462,14
5.5610662,12
6.0922232,10
5.9524941,8
6.0325718,17
6.0349751,12
6.047781,12
6.1930041,10
6.9639359,13
6.39709,12
5.9600382,8
5.9524941,12
5.9012141,12
6.4744692,18
4.5669489,12
6.047781,19
5.9116821,12
5.5595722,14
5.113493,20
6.3239799,20
5.9524941,12
6.0913529,12
6.4224038,13
5.8745532,13
6.1930308,12
6.3239799,12
6.2148581,18
6.0878668,12
5.8582082,12
6.0922232,10
5.8561459,11
6.4830189,16
6.1755872,10
4.9705081,12
6.3906598,12
6.2888951,14
6.5401688,12
5.9791288,20
6.184793,17
6.512002,11
5.8471608,14
6.512002,12
6.3986912,16
5.5219612,16
5.6579571,12
6.0012722,13
6.9639359,16
6.3076429,16
6.6455159,16
6.6455159,16
5.9703288,12
5.790019,16
6.4119072,17
6.097075,12
7.2740002,12
5.5219612,20
5.7405071,10
6.2051401,12
5.1870632,12
6.0163922,19
6.2888951,12
6.7852621,16
5.9524941,12
6.1326561,20
6.214808,11
4.0073328,14
6.3364792,8
6.1252561,18
5.9524941,12
5.9524941,16
5.6648951,10
6.1213531,17
6.0012722,12
5.4810562,12
5.9012141,12
6.2300649,14
6.5512228,20
6.077775,16
5.8471608,16
5.6351471,13
6.2219148,12
6.2660089,12
5.0365782,14
5.8471608,12
5.9012141,12
6.1755872,10
5.927259,12
5.4418349,12
6.2148581,16
4.7477641,12
5.9697628,12
5.3295941,18
6.3086939,14
5.9524941,16
4.383276,8
6.0012722,16
5.9524941,12
6.3101459,11
6.1675568,12
6.290381,20
5.5218449,12
5.5959258,18
6.5513182,12
5.9095969,14
6.2147999,11
5.234612,12
6.1755872,17
5.790019,13
5.4418349,13
6.329895,18
6.095932,10
5.729413,12
5.729413,12
5.801712,12
6.014215,12
6.6455159,16
5.6648951,12
5.9271822,12
5.1275949,12
5.9012141,19
5.5218449,10
5.5218449,14
5.5959258,12
5.6648951,14
5.9524941,15
5.113493,13
5.8471608,15
5.8863711,9
5.5959258,6
5.834867,12
5.7888422,12
6.1347742,12
5.197753,7
7.0586782,5
5.0127158,10
5.188138,12
5.664228,12
6.214808,20
5.680294,9
5.790019,9
4.9918709,19
5.3548608,12
5.2595968,12
5.6648951,11
6.047781,12
6.6476068,15
5.790019,6
6.0640178,9
5.5218449,12
5.466517,10
6.0012722,12
6.1755872,16
4.749104,12
6.1347742,12
6.0922232,5
6.047781,11
6.134418,12
6.0276909,12
5.3931899,12
5.3548608,10
4.1576152,3
5.9524941,17
4.643836,5
5.5922298,7
5.8471608,2
5.0114679,12
5.4826398,14
6.495295,19
5.0951929,12
5.3666048,9
5.1542921,12
6.1347742,14
5.4418349,12
5.8858371,16
5.35953,10
5.9012141,11
5.9606371,12
5.2595968,1
4.2121282,12
4.749104,6
5.3548608,11
5.2046928,10
5.2988172,9
5.9252582,12
4.7783351,9
4.949646,0
4.781867,9
5.5110221,12
6.0012722,13
6.005548,18
5.6759691,12
5.5218449,12
5.1542921,9
5.3548608,12
6.7256842,12
5.7041988,11
1.419394,12
5.1859879,8
5.0365782,12
5.635385,8
5.6426568,12
5.7601752,12
5.075799,11
4.9031358,11
5.0428052,12
5.416656,16
6.2723222,8
4.9366298,9
5.5218768,11
5.5896392,13
5.9917049,14
6.3906598,17
6.2477078,17
6.047781,12
6.2147999,20
5.790019,13
5.8471608,15
3.0056829,12
5.8985791,12
6.0922232,16
5.6843128,12
5.4418349,13
5.9012141,15
5.7449379,10
5.8471608,14
5.729413,12
6.2150249,12
5.8863821,10
6.512002,16
6.0922232,15
5.5959258,14
6.0606952,16
5.5959258,12
6.2888951,12
5.790019,12
6.2232251,14
5.3077731,14
5.5802541,12
5.8305092,10
4.749104,14
6.172266,19
5.9524941,15
6.0012722,12
5.4418349,13
5.5546541,9
6.0012722,14
5.9272041,14
5.8471608,16
6.5005102,18
5.9524941,18
5.6648951,12
6.1755872,10
6.0606952,12
5.9012141,12
5.8471608,12
5.4669242,13
5.790019,17
5.8471608,13
6.1553888,16
5.830359,13
5.5918422,12
5.6976738,14
6.0012722,9
6.5745659,20
6.3100929,13
6.0680251,16
5.2595968,12
5.5959258,12
5.6648951,11
5.0968132,12
5.6759691,11
5.7043381,11
5.9012141,12
5.849442,12
5.5218449,14
6.047781,16
5.4531822,10
5.8471608,13
5.7225161,12
6.047781,12
4.5669489,10
5.3548608,14
5.9065838,12
6.7632852,18
6.3578758,12
6.2094021,19
5.5218449,8
5.4418349,12
5.2595968,14
4.5669489,12
5.5959258,11
5.7174702,9
5.116621,4
6.3239799,12
5.2993169,13
4.9430699,10
5.2595968,10
4.680171,12
5.3548608,10
5.2988172,10
5.3272219,14
5.3548608,8
5.7046151,14
5.0365782,9
6.214808,12
5.425035,9
6.5401688,14
5.1859879,10
5.5640049,11
5.729413,13
5.6189952,10
5.2580161,9
5.1798329,10
5.1172452,10
5.729413,9
6.0215368,10
5.3396392,9
5.521915,10
6.2148161,9
6.0238161,18
5.5218449,10
5.7193661,9
5.9599848,8
5.193512,12
5.1542921,12
5.5887599,14
6.1381011,14
6.1742029,12
4.4245138,10
5.6018882,8
5.2768941,12
5.245707,13
5.790019,12
4.4494162,12
5.4418349,14
5.647604,10
5.9917769,10
5.5016508,10
5.7297249,16
5.2595968,6
6.01122,12
4.5285592,6
5.012301,10
4.0567889,13
5.8471608,12
5.9444642,7
6.1347742,16
5.440167,10
5.3548608,8
5.011302,11
5.2595968,12
5.7451038,9
5.555119,4
5.9524941,11
1.734601,12
5.07019,3
5.9590912,10
5.2595968,12
4.9423289,4
5.4418349,10
5.0189338,11
4.5669489,0
5.4826398,12
5.0365782,3
6.2525339,15
6.081315,11
5.2993169,12
6.25563,12
5.2988172,10
5.4898109,14
6.081315,12
6.3578758,15
6.1755872,19
6.163578,18
5.0365782,12
6.5371542,16
6.047781,12
4.8370752,17
5.9524941,12
6.3410711,13
7.2740002,8
6.1755872,12
5.7297249,10
6.7632852,19
6.047781,15
5.0365782,12
6.0154529,12
5.6351471,14
5.6648951,7
5.5959258,9
4.8546309,14
6.1347742,7
6.0012722,6
6.1655388,8
4.6061702,12
6.0012722,12
4.0798159,12
5.7041988,13
5.4418349,7
5.8471608,12
5.5959258,12
5.5959258,12
6.3578758,17
5.3365211,9
6.7380409,12
5.999342,13
6.0012722,13
5.7540979,12
6.437952,11
5.0563679,8
5.5218449,12
6.4531708,10
6.3580418,12
7.338788,12
6.4610171,12
6.225019,10
6.2589669,12
5.9524941,11
6.1347742,9
5.3548608,8
5.9012141,16
5.5987921,14
5.5930662,9
6.3511882,19
5.5219612,16
5.1542921,10
6.7589431,12
6.047781,12
5.8471608,9
5.8471608,9
5.7781882,9
2.715955,12
6.105793,12
5.8890381,12
5.4418349,12
5.5959258,11
5.7168379,10
4.749104,4
5.3548608,12
4.9498501,19
5.790019,13
5.790019,12
3.8094361,11
6.1347742,13
5.6961451,12
4.741302,0
5.8095598,11
5.6661549,13
5.2595968,8
5.6648951,12
5.253037,6
5.154736,11
5.2438612,8
5.397553,12
5.1542921,12
6.0012722,12
5.6648951,12
4.5669489,9
5.6648951,12
5.3365211,17
6.262115,12
5.0365782,9
4.9031358,9
5.6648951,12
5.7581792,12
5.0559959,12
5.193491,12
6.2147999,13
5.4418349,12
5.1542921,12
6.0572228,12
5.7686329,9
5.4575891,12
5.8471608,11
3.7915919,12
6.2525339,16
5.3457332,12
6.7255998,16
6.047781,11
5.793541,11
6.4369822,20
6.0012722,15
6.1238742,11
5.6648951,9
4.4022532,11
5.6351471,12
5.7686329,12
5.4931469,10
5.0003982,12
5.8387952,9
5.5218449,12
6.2150249,9
5.991715,14
5.8138428,12
5.6608882,15
5.1302681,12
5.9524941,12
5.9947329,16
6.1081791,16
5.5218449,14
5.6648951,12
6.3906598,12
6.4531708,17
5.790019,6
5.615344,11
5.8471608,16
6.3438401,16
6.7632852,20
5.5218449,11
5.729413,15
5.790019,11
5.9524941,12
6.047781,12
5.116621,14
5.8471608,13
5.9272041,4
5.981256,12
5.8471608,12
6.2734661,9
5.1823449,8
6.2995501,12
3.7915919,7
5.6245842,12
5.0782938,19
6.0922232,4
6.2525339,13
6.6508541,15
6.2525339,12
5.833179,12
5.3567338,8
6.2148581,10
5.5218449,12
6.6455159,12
5.884768,12
6.4109612,12
5.9804668,10
6.1459718,12
6.0814338,14
5.784121,12
6.5942292,16
6.4224038,16
5.6859579,11
5.445991,12
6.0012722,12
5.5610662,16
5.9524941,12
5.3548608,9
5.729413,6
6.4771652,12
6.3906598,12
5.927259,10
5.9012141,12
5.7041159,12
6.0229931,8
5.5959258,10
5.5800929,11
4.7602129,10
5.8094759,12
5.8471608,9
5.8906341,8
6.02069,9
6.3096342,12
5.4810562,10
6.6422691,12
5.8471608,14
4.9031358,11
5.9142818,12
5.7504339,12
5.07864,9
5.6310048,6
5.4418349,16
5.3548608,9
5.717814,12
5.2030549,8
7.1312318,9
5.5012579,10
4.424098,11
5.3992929,17
6.132689,12
4.5669489,2
5.3940821,10
4.3440552,10
2.985682,10
5.8094549,12
5.2595968,12
6.2888951,12
5.5959258,10
5.3893571,8
4.9831781,7
5.012301,10
6.075346,12
5.2501521,12
5.1542921,12
5.234334,6
4.749104,11
5.8471608,14
5.6351471,12
7.0509391,20
5.8471608,15
4.0567889,4
5.4418349,19
4.461699,4
5.7686329,12
4.749104,10
5.2187948,7
4.5669489,10
3.405355,8
4.8057532,6
3.0040309,8
6.2151079,7
5.0365782,5
1.628486,5
5.3251758,8
6.6456409,8
5.9049082,11
3.732198,10
5.5016508,14
5.2052922,12
5.5218449,12
3.8748,13
5.1542921,12
4.6061311,12
5.596283,9
5.5959258,12
5.1653352,12
5.6648951,12
5.545403,15
5.9917421,12
5.948257,10
6.6847682,12
5.8711572,12
5.7041988,11
5.7041988,12
5.4418349,11
6.4298811,16
5.8785758,14
5.6781359,13
5.5959258,11
5.7449379,8
5.714715,10
6.0870018,12
5.790019,13
5.4418349,12
6.5401688,6
5.4418349,18
5.9524941,12
5.9277592,12
6.0012722,10
5.6351471,12
6.3906598,12
6.2148161,14
5.1836538,16
4.9031358,10
6.6372328,20
5.1076918,12
6.131444,10
5.4826398,10
5.6648951,13
3.5470719,13
5.8471608,13
6.0922232,9
5.9012141,16
6.150403,9
5.281208,11
5.2595968,11
6.1755872,16
5.2595968,14
6.0922232,12
5.790019,12
6.4244981,11
6.4830189,12
6.2300649,14
5.89329,12
5.1234679,10
5.7441149,12
5.7689219,12
6.279355,18
5.6436791,9
5.729413,5
5.9524941,10
5.729413,4
6.5513449,2
5.5218449,12
5.9012141,10
6.0164008,12
4.7019939,9
6.2147999,18
6.1347742,14
6.3163571,12
5.790019,11
4.662168,9
5.2989421,10
5.7168908,10
6.1755872,20
5.9292312,18
6.0012722,15
5.724318,16
5.6310048,11
4.4278359,9
5.4418349,12
5.596283,13
1.769068,12
5.2595968,4
5.6648951,16
5.625474,12
5.2209191,12
5.9272041,12
5.790019,8
5.9524941,13
5.5959258,11
5.5959258,10
5.3548608,11
6.1347742,17
5.9524941,12
5.1531801,12
5.7185278,8
6.0795369,12
6.3691158,12
6.1953859,13
5.4418349,11
5.9524941,12
5.8471608,17
5.193512,11
5.6648951,12
5.9012141,12
6.6455159,15
5.6648951,13
6.3578758,14
5.6351471,13
6.1030321,13
5.5295048,12
5.9524941,12
5.9017401,12
5.729413,16
5.8471608,12
6.047781,12
6.131444,16
5.4418349,12
6.1755872,17
4.0567889,8
6.2148862,5
5.729413,11
5.4418349,9
7.2740002,10
5.6648951,10
6.0922232,15
5.4349041,14
6.374402,14
5.6648951,12
6.0012722,11
6.210948,12
3.0081551,9
6.0050731,9
5.5959258,10
5.9272041,10
5.2595968,10
5.5220861,10
5.3012199,9
5.3548608,12
5.8788662,14
7.2740002,20
6.3578758,14
5.1088548,16
5.9012141,12
5.5108161,12
5.6648951,12
5.3821988,12
5.5959258,12
6.1278238,12
5.7331548,12
5.9652719,11
3.285058,12
5.9524941,13
6.1908922,16
5.9564848,13
6.1177301,12
5.5959258,12
5.3548608,11
5.6240869,12
5.7424479,12
5.9245229,15
5.5498991,10
5.940434,12
5.7041302,0
6.0922232,16
5.4418349,14
5.481039,11
6.172266,16
6.131444,11
5.9168758,14
5.3958979,9
5.6469922,10
5.3548608,12
3.365304,12
3.2227149,9
5.129652,11
6.7380409,9
6.2525339,12
6.155551,12
5.4418349,16
5.5012579,12
4.3340168,8
0.36624441,12
5.5218449,9
6.3184481,12
5.2708611,12
6.1324902,9
5.743681,12
5.3681431,10
5.3401389,11
5.8096428,12
5.7452712,11
5.9856439,3
5.8471608,12
6.2324481,12
5.0971661,9
3.725693,10
6.4379182,20
5.5959258,7
6.2372351,18
4.0567889,11
6.0119171,12
6.0523829,14
5.7269101,8
5.682559,12
5.4418349,11
5.1542921,12
5.426651,2
4.962678,11
4.3842559,1
4.1549692,12
5.2989421,5
5.2595968,12
5.4418349,10
6.3204679,10
5.0770102,8
5.0365782,10
5.8665791,12
6.2147999,11
6.047781,12
6.2147999,12
6.6451411,12
4.749104,10
5.7085791,10
5.2988172,11
5.8817539,12
4.607667,8
6.047781,12
5.075799,11
5.2595968,13
5.3746548,10
5.893024,12
4.9031358,12
3.8649311,12
5.0971661,11
4.6061702,14
4.8682742,8
5.4418349,16
6.0285101,12
4.8548808,14
5.8471608,12
5.012301,10
5.5218449,19
5.1542921,9
5.5135131,12
5.8471608,14
5.729413,12
6.1347742,12
5.4826398,12
5.2187948,9
5.2988172,10
5.1030269,6
6.1278238,14
4.9031358,12
5.3365211,11
5.5959258,12
4.8299789,14
5.8582191,12
5.4113879,6
5.3548608,13
6.0735478,13
-2.3025899,16
6.2389441,8
5.5218449,8
5.0365782,12
6.214808,15
5.0365782,12
6.000319,18
5.3396392,11
5.4422512,12
6.2525339,20
6.2525339,15
6.2525339,15
6.2148862,16
5.194067,12
6.1516471,15
4.749104,12
5.0372019,12
5.4418349,9
5.7449379,12
5.9271822,12
6.0012722,12
6.5942292,12
5.5959258,13
6.3690438,11
6.2888951,12
5.2994528,12
5.2595968,12
4.7169518,10
5.308363,9
4.8291469,7
4.8198161,15
3.4850791,5
4.9201212,15
4.341639,16
5.2083302,9
5.193512,9
6.1755872,11
5.2988172,12
5.5543752,18
5.9012141,9
5.0365782,12
5.9524941,12
5.5040369,10
5.6553488,9
5.1655002,7
5.9101191,12
5.0365782,7
5.3548608,9
4.363833,8
5.6648951,9
5.6512918,12
5.2595968,14
5.5218449,16
6.0750961,12
5.1542921,15
5.2187948,11
6.214941,11
5.8594198,10
6.2853169,12
5.9012141,12
5.6784649,12
5.6553488,12
6.0046921,14
6.4224038,12
5.5047841,8
5.8471608,12
5.9524941,12
5.9489889,11
5.733777,12
5.7218871,12
5.0219049,16
5.6662269,16
6.097858,12
5.5558619,9
6.8686352,14
7.1746211,12
